Id,WnvPresent
43,0.002136492642622903
44,0.0036136428633641113
45,0.0036136428633641113
46,0.0036136428633641113
47,0.0036136428633641113
48,0.0036136428633641113
49,0.0036136428633641113
50,0.0038858840742375333
51,0.002136492642622903
52,0.0036136428633641113
53,0.0036136428633641113
54,0.0036136428633641113
55,0.0036136428633641113
56,0.0036136428633641113
57,0.0036136428633641113
58,0.0038858840742375333
59,0.0027693681128059255
60,0.0036136428633641113
61,0.0036136428633641113
62,0.0036136428633641113
63,0.0036136428633641113
64,0.0036136428633641113
65,0.0036136428633641113
66,0.0038858840742375333
67,0.0027693681128059255
68,0.0036136428633641113
69,0.0036136428633641113
70,0.0036136428633641113
71,0.0036136428633641113
72,0.0036136428633641113
73,0.0036136428633641113
74,0.0038858840742375333
75,0.0024701885149737133
76,0.0036136428633641113
77,0.0036136428633641113
78,0.0036136428633641113
79,0.0036136428633641113
80,0.0036136428633641113
81,0.0036136428633641113
82,0.0038858840742375333
83,0.002136492642622903
84,0.0036136428633641113
85,0.0036136428633641113
86,0.0036136428633641113
87,0.0036136428633641113
88,0.0036136428633641113
89,0.0036136428633641113
90,0.0038858840742375333
91,0.0023805356279669467
92,0.0036136428633641113
93,0.0036136428633641113
94,0.0036136428633641113
95,0.0036136428633641113
96,0.0036136428633641113
97,0.0036136428633641113
98,0.0038858840742375333
99,0.0024701885149737133
100,0.0036136428633641113
101,0.0036136428633641113
102,0.0036136428633641113
103,0.0036136428633641113
104,0.0036136428633641113
105,0.0036136428633641113
106,0.0038858840742375333
107,0.002136492642622903
108,0.0036136428633641113
109,0.0036136428633641113
110,0.0036136428633641113
111,0.0036136428633641113
112,0.0036136428633641113
121,0.0036136428633641113
122,0.003289601548066167
123,0.0035076034530306687
124,0.0036136428633641113
125,0.0036136428633641113
126,0.0036136428633641113
127,0.0036136428633641113
128,0.0036136428633641113
129,0.0036136428633641113
130,0.002969962912052546
131,0.0026346978446617855
132,0.0036136428633641113
133,0.0036136428633641113
134,0.0036136428633641113
135,0.0036136428633641113
136,0.0036136428633641113
137,0.0036136428633641113
138,0.0038858840742375333
139,0.0024701885149737133
140,0.0036136428633641113
141,0.0036136428633641113
142,0.0036136428633641113
143,0.0036136428633641113
144,0.0036136428633641113
169,0.0036136428633641113
170,0.0038858840742375333
171,0.0028473847264057378
172,0.0036136428633641113
173,0.0036136428633641113
174,0.0036136428633641113
175,0.0036136428633641113
176,0.0036136428633641113
185,0.0036136428633641113
186,0.0041130644338165856
187,0.0035880348954838034
188,0.0036136428633641113
189,0.0036136428633641113
190,0.0036136428633641113
191,0.0036136428633641113
192,0.0036136428633641113
193,0.0036136428633641113
194,0.002969962912052546
195,0.0020632698537019723
196,0.0036136428633641113
197,0.0036136428633641113
198,0.0036136428633641113
199,0.0036136428633641113
200,0.0036136428633641113
201,0.0036136428633641113
202,0.0038858840742375333
203,0.0027693681128059255
204,0.0036136428633641113
205,0.0036136428633641113
206,0.0036136428633641113
207,0.0036136428633641113
208,0.0036136428633641113
209,0.0036136428633641113
210,0.0038858840742375333
211,0.0024701885149737133
212,0.0036136428633641113
213,0.0036136428633641113
214,0.0036136428633641113
215,0.0036136428633641113
216,0.0036136428633641113
217,0.0036136428633641113
218,0.0038858840742375333
219,0.002298123366548889
220,0.0036136428633641113
221,0.0036136428633641113
222,0.0036136428633641113
223,0.0036136428633641113
224,0.0036136428633641113
225,0.0036136428633641113
226,0.0038858840742375333
227,0.002136492642622903
228,0.0036136428633641113
229,0.0036136428633641113
230,0.0036136428633641113
231,0.0036136428633641113
232,0.0036136428633641113
233,0.0036136428633641113
234,0.0038858840742375333
235,0.0024580340674843345
236,0.0036136428633641113
237,0.0036136428633641113
238,0.0036136428633641113
239,0.0036136428633641113
240,0.0036136428633641113
241,0.0036136428633641113
242,0.002969962912052546
243,0.0027089309317042845
244,0.0036136428633641113
245,0.0036136428633641113
246,0.0036136428633641113
247,0.0036136428633641113
248,0.0036136428633641113
257,0.0036136428633641113
258,0.0038858840742375333
259,0.002136492642622903
260,0.0036136428633641113
261,0.0036136428633641113
262,0.0036136428633641113
263,0.0036136428633641113
264,0.0036136428633641113
265,0.0036136428633641113
266,0.0038858840742375333
267,0.0028473847264057378
268,0.0036136428633641113
269,0.0036136428633641113
270,0.0036136428633641113
271,0.0036136428633641113
272,0.0036136428633641113
273,0.0036136428633641113
274,0.0038858840742375333
275,0.0028473847264057378
276,0.0036136428633641113
277,0.0036136428633641113
278,0.0036136428633641113
279,0.0036136428633641113
280,0.0036136428633641113
281,0.0036136428633641113
282,0.003289601548066167
283,0.0031918488127671966
284,0.0036136428633641113
285,0.0036136428633641113
286,0.0036136428633641113
287,0.0036136428633641113
288,0.0036136428633641113
289,0.0036136428633641113
290,0.003289601548066167
291,0.003363401080780741
292,0.0036136428633641113
293,0.0036136428633641113
294,0.0036136428633641113
295,0.0036136428633641113
296,0.0036136428633641113
297,0.0036136428633641113
298,0.002969962912052546
299,0.0026346978446617855
300,0.0036136428633641113
301,0.0036136428633641113
302,0.0036136428633641113
303,0.0036136428633641113
304,0.0036136428633641113
305,0.0036136428633641113
306,0.0038858840742375333
307,0.002186318791532804
308,0.0036136428633641113
309,0.0036136428633641113
310,0.0036136428633641113
311,0.0036136428633641113
312,0.0036136428633641113
313,0.0036136428633641113
314,0.003401798406851056
315,0.0026346978446617855
316,0.0036136428633641113
317,0.0036136428633641113
318,0.0036136428633641113
319,0.0036136428633641113
320,0.0036136428633641113
321,0.0036136428633641113
322,0.0038858840742375333
323,0.0022647307662175564
324,0.0036136428633641113
325,0.0036136428633641113
326,0.0036136428633641113
327,0.0036136428633641113
328,0.0036136428633641113
329,0.0036136428633641113
330,0.0038858840742375333
331,0.0024701885149737133
332,0.0036136428633641113
333,0.0036136428633641113
334,0.0036136428633641113
335,0.0036136428633641113
336,0.0036136428633641113
337,0.0036136428633641113
338,0.0038858840742375333
339,0.0027089309317042845
340,0.0036136428633641113
341,0.0036136428633641113
342,0.0036136428633641113
343,0.0036136428633641113
344,0.0036136428633641113
345,0.0036136428633641113
346,0.0038858840742375333
347,0.0028473847264057378
348,0.0036136428633641113
349,0.0036136428633641113
350,0.0036136428633641113
351,0.0036136428633641113
352,0.0036136428633641113
353,0.0036136428633641113
354,0.009476915365474358
355,0.0027089309317042845
356,0.0036136428633641113
357,0.0036136428633641113
358,0.0036136428633641113
359,0.0036136428633641113
360,0.0036136428633641113
393,0.0036136428633641113
394,0.0038858840742375333
395,0.002298123366548889
396,0.0036136428633641113
397,0.0036136428633641113
398,0.0036136428633641113
399,0.0036136428633641113
400,0.0036136428633641113
401,0.0036136428633641113
402,0.002969962912052546
403,0.0026346978446617855
404,0.0036136428633641113
405,0.0036136428633641113
406,0.0036136428633641113
407,0.0036136428633641113
408,0.0036136428633641113
409,0.0036136428633641113
410,0.0038858840742375333
411,0.0020325354442957168
412,0.0036136428633641113
413,0.0036136428633641113
414,0.0036136428633641113
415,0.0036136428633641113
416,0.0036136428633641113
417,0.0036136428633641113
418,0.0038858840742375333
419,0.002136492642622903
420,0.0036136428633641113
421,0.0036136428633641113
422,0.0036136428633641113
423,0.0036136428633641113
424,0.0036136428633641113
425,0.0036136428633641113
426,0.0038858840742375333
427,0.002298123366548889
428,0.0036136428633641113
429,0.0036136428633641113
430,0.0036136428633641113
431,0.0036136428633641113
432,0.0036136428633641113
433,0.0036136428633641113
434,0.0038858840742375333
435,0.002298123366548889
436,0.0036136428633641113
437,0.0036136428633641113
438,0.0036136428633641113
439,0.0036136428633641113
440,0.0036136428633641113
441,0.0036136428633641113
442,0.0038858840742375333
443,0.0024701885149737133
444,0.0036136428633641113
445,0.0036136428633641113
446,0.0036136428633641113
447,0.0036136428633641113
448,0.0036136428633641113
449,0.0036136428633641113
450,0.0038858840742375333
451,0.002298123366548889
452,0.0036136428633641113
453,0.0036136428633641113
454,0.0036136428633641113
455,0.0036136428633641113
456,0.0036136428633641113
457,0.0036136428633641113
458,0.0038858840742375333
459,0.0023805356279669467
460,0.0036136428633641113
461,0.0036136428633641113
462,0.0036136428633641113
463,0.0036136428633641113
464,0.0036136428633641113
465,0.0036136428633641113
466,0.0038858840742375333
467,0.0028473847264057378
468,0.0036136428633641113
469,0.0036136428633641113
470,0.0036136428633641113
471,0.0036136428633641113
472,0.0036136428633641113
473,0.0036136428633641113
474,0.002969962912052546
475,0.0026346978446617855
476,0.0036136428633641113
477,0.0036136428633641113
478,0.0036136428633641113
479,0.0036136428633641113
480,0.0036136428633641113
489,0.0036136428633641113
490,0.003289601548066167
491,0.0035076034530306687
492,0.0036136428633641113
493,0.0036136428633641113
494,0.0036136428633641113
495,0.0036136428633641113
496,0.0036136428633641113
497,0.0036136428633641113
498,0.0038858840742375333
499,0.0026346978446617855
500,0.0036136428633641113
501,0.0036136428633641113
502,0.0036136428633641113
503,0.0036136428633641113
504,0.0036136428633641113
505,0.0036136428633641113
506,0.0038858840742375333
507,0.0024701885149737133
508,0.0036136428633641113
509,0.0036136428633641113
510,0.0036136428633641113
511,0.0036136428633641113
512,0.0036136428633641113
521,0.0036136428633641113
522,0.0038858840742375333
523,0.0027693681128059255
524,0.0036136428633641113
525,0.0036136428633641113
526,0.0036136428633641113
527,0.0036136428633641113
528,0.0036136428633641113
529,0.0036136428633641113
530,0.002969962912052546
531,0.0027089309317042845
532,0.0036136428633641113
533,0.0036136428633641113
534,0.0036136428633641113
535,0.0036136428633641113
536,0.0036136428633641113
545,0.0036136428633641113
546,0.0038858840742375333
547,0.0020325354442957168
548,0.0036136428633641113
549,0.0036136428633641113
550,0.0036136428633641113
551,0.0036136428633641113
552,0.0036136428633641113
553,0.0036136428633641113
554,0.0038858840742375333
555,0.0023500326226242783
556,0.0036136428633641113
557,0.0036136428633641113
558,0.0036136428633641113
559,0.0036136428633641113
560,0.0036136428633641113
561,0.0036136428633641113
562,0.003401798406851056
563,0.0027089309317042845
564,0.0036136428633641113
565,0.0036136428633641113
566,0.0036136428633641113
567,0.0036136428633641113
568,0.0036136428633641113
569,0.0036136428633641113
570,0.0038858840742375333
571,0.002136492642622903
572,0.0036136428633641113
573,0.0036136428633641113
574,0.0036136428633641113
575,0.0036136428633641113
576,0.0036136428633641113
577,0.0036136428633641113
578,0.0038858840742375333
579,0.002186318791532804
580,0.0036136428633641113
581,0.0036136428633641113
582,0.0036136428633641113
583,0.0036136428633641113
584,0.0036136428633641113
585,0.0036136428633641113
586,0.0038858840742375333
587,0.0026346978446617855
588,0.0036136428633641113
589,0.0036136428633641113
590,0.0036136428633641113
591,0.0036136428633641113
592,0.0036136428633641113
593,0.0036136428633641113
594,0.0038858840742375333
595,0.002136492642622903
596,0.0036136428633641113
597,0.0036136428633641113
598,0.0036136428633641113
599,0.0036136428633641113
600,0.0036136428633641113
601,0.0036136428633641113
602,0.0038858840742375333
603,0.002250492171115842
604,0.0036136428633641113
605,0.0036136428633641113
606,0.0036136428633641113
607,0.0036136428633641113
608,0.0036136428633641113
609,0.0036136428633641113
610,0.0038858840742375333
611,0.0021409998991412486
612,0.0036136428633641113
613,0.0036136428633641113
614,0.0036136428633641113
615,0.0036136428633641113
616,0.0036136428633641113
617,0.0036136428633641113
618,0.003401798406851056
619,0.0020632698537019723
620,0.0036136428633641113
621,0.0036136428633641113
622,0.0036136428633641113
623,0.0036136428633641113
624,0.0036136428633641113
625,0.0036136428633641113
626,0.0038858840742375333
627,0.003401229923496077
628,0.0036136428633641113
629,0.0036136428633641113
630,0.0036136428633641113
631,0.0036136428633641113
632,0.0036136428633641113
633,0.0036136428633641113
634,0.003401798406851056
635,0.002045772797084404
636,0.0036136428633641113
637,0.0036136428633641113
638,0.0036136428633641113
639,0.0036136428633641113
640,0.0036136428633641113
641,0.0036136428633641113
642,0.0038858840742375333
643,0.0022314109714329992
644,0.0036136428633641113
645,0.0036136428633641113
646,0.0036136428633641113
647,0.0036136428633641113
648,0.0036136428633641113
649,0.0036136428633641113
650,0.002969962912052546
651,0.0021409998991412486
652,0.0036136428633641113
653,0.0036136428633641113
654,0.0036136428633641113
655,0.0036136428633641113
656,0.0036136428633641113
657,0.0036136428633641113
658,0.002969962912052546
659,0.0021409998991412486
660,0.0036136428633641113
661,0.0036136428633641113
662,0.0036136428633641113
663,0.0036136428633641113
664,0.0036136428633641113
665,0.0036136428633641113
666,0.0038858840742375333
667,0.002250492171115842
668,0.0036136428633641113
669,0.0036136428633641113
670,0.0036136428633641113
671,0.0036136428633641113
672,0.0036136428633641113
673,0.0036136428633641113
674,0.0038858840742375333
675,0.00228949068162224
676,0.0036136428633641113
677,0.0036136428633641113
678,0.0036136428633641113
679,0.0036136428633641113
680,0.0036136428633641113
681,0.0036136428633641113
682,0.0038858840742375333
683,0.002250492171115842
684,0.0036136428633641113
685,0.0036136428633641113
686,0.0036136428633641113
687,0.0036136428633641113
688,0.0036136428633641113
689,0.0036136428633641113
690,0.0038858840742375333
691,0.002250492171115842
692,0.0036136428633641113
693,0.0036136428633641113
694,0.0036136428633641113
695,0.0036136428633641113
696,0.0036136428633641113
697,0.0036136428633641113
698,0.0038858840742375333
699,0.002250492171115842
700,0.0036136428633641113
701,0.0036136428633641113
702,0.0036136428633641113
703,0.0036136428633641113
704,0.0036136428633641113
705,0.0036136428633641113
706,0.0038858840742375333
707,0.0021504055815983
708,0.0036136428633641113
709,0.0036136428633641113
710,0.0036136428633641113
711,0.0036136428633641113
712,0.0036136428633641113
713,0.0036136428633641113
714,0.0038858840742375333
715,0.0021504055815983
716,0.0036136428633641113
717,0.0036136428633641113
718,0.0036136428633641113
719,0.0036136428633641113
720,0.0036136428633641113
721,0.0036136428633641113
722,0.0038858840742375333
723,0.00228949068162224
724,0.0036136428633641113
725,0.0036136428633641113
726,0.0036136428633641113
727,0.0036136428633641113
728,0.0036136428633641113
729,0.0036136428633641113
730,0.0038858840742375333
731,0.00228949068162224
732,0.0036136428633641113
733,0.0036136428633641113
734,0.0036136428633641113
735,0.0036136428633641113
736,0.0036136428633641113
737,0.0036136428633641113
738,0.0038858840742375333
739,0.0021504055815983
740,0.0036136428633641113
741,0.0036136428633641113
742,0.0036136428633641113
743,0.0036136428633641113
744,0.0036136428633641113
745,0.0036136428633641113
746,0.004477279163811015
747,0.0021409998991412486
748,0.0036136428633641113
749,0.0036136428633641113
750,0.0036136428633641113
751,0.0036136428633641113
752,0.0036136428633641113
753,0.0036136428633641113
754,0.002969962912052546
755,0.0020632698537019723
756,0.0036136428633641113
757,0.0036136428633641113
758,0.0036136428633641113
759,0.0036136428633641113
760,0.0036136428633641113
761,0.0036136428633641113
762,0.0038858840742375333
763,0.002186318791532804
764,0.0036136428633641113
765,0.0036136428633641113
766,0.0036136428633641113
767,0.0036136428633641113
768,0.0036136428633641113
769,0.0036136428633641113
770,0.0038858840742375333
771,0.002583697714154913
772,0.0036136428633641113
773,0.0036136428633641113
774,0.0036136428633641113
775,0.0036136428633641113
776,0.0036136428633641113
777,0.0036136428633641113
778,0.0038858840742375333
779,0.0024701885149737133
780,0.0036136428633641113
781,0.0036136428633641113
782,0.0036136428633641113
783,0.0036136428633641113
784,0.0036136428633641113
785,0.0036136428633641113
786,0.0038858840742375333
787,0.0024701885149737133
788,0.0036136428633641113
789,0.0036136428633641113
790,0.0036136428633641113
791,0.0036136428633641113
792,0.0036136428633641113
793,0.0036136428633641113
794,0.0038858840742375333
795,0.00265724666761696
796,0.0036136428633641113
797,0.0036136428633641113
798,0.0036136428633641113
799,0.0036136428633641113
800,0.0036136428633641113
801,0.0036136428633641113
802,0.0038858840742375333
803,0.00265724666761696
804,0.0036136428633641113
805,0.0036136428633641113
806,0.0036136428633641113
807,0.0036136428633641113
808,0.0036136428633641113
809,0.0036136428633641113
810,0.0038858840742375333
811,0.0024701885149737133
812,0.0036136428633641113
813,0.0036136428633641113
814,0.0036136428633641113
815,0.0036136428633641113
816,0.0036136428633641113
817,0.0036136428633641113
818,0.0038858840742375333
819,0.0024701885149737133
820,0.0036136428633641113
821,0.0036136428633641113
822,0.0036136428633641113
823,0.0036136428633641113
824,0.0036136428633641113
825,0.0036136428633641113
826,0.0038858840742375333
827,0.0024701885149737133
828,0.0036136428633641113
829,0.0036136428633641113
830,0.0036136428633641113
831,0.0036136428633641113
832,0.0036136428633641113
833,0.0036136428633641113
834,0.0038858840742375333
835,0.0024701885149737133
836,0.0036136428633641113
837,0.0036136428633641113
838,0.0036136428633641113
839,0.0036136428633641113
840,0.0036136428633641113
841,0.0036136428633641113
842,0.0038858840742375333
843,0.0021504055815983
844,0.0036136428633641113
845,0.0036136428633641113
846,0.0036136428633641113
847,0.0036136428633641113
848,0.0036136428633641113
849,0.0036136428633641113
850,0.0038858840742375333
851,0.002168795595176233
852,0.0036136428633641113
853,0.0036136428633641113
854,0.0036136428633641113
855,0.0036136428633641113
856,0.0036136428633641113
857,0.0036136428633641113
858,0.0037907719516588473
859,0.002583697714154913
860,0.0036136428633641113
861,0.0036136428633641113
862,0.0036136428633641113
863,0.0036136428633641113
864,0.0036136428633641113
865,0.0036136428633641113
866,0.0038858840742375333
867,0.00265724666761696
868,0.0036136428633641113
869,0.0036136428633641113
870,0.0036136428633641113
871,0.0036136428633641113
872,0.0036136428633641113
873,0.0036136428633641113
874,0.0038858840742375333
875,0.0024701885149737133
876,0.0036136428633641113
877,0.0036136428633641113
878,0.0036136428633641113
879,0.0036136428633641113
880,0.0036136428633641113
881,0.0036136428633641113
882,0.0038858840742375333
883,0.0022314109714329992
884,0.0036136428633641113
885,0.0036136428633641113
886,0.0036136428633641113
887,0.0036136428633641113
888,0.0036136428633641113
889,0.0036136428633641113
890,0.0038858840742375333
891,0.0024701885149737133
892,0.0036136428633641113
893,0.0036136428633641113
894,0.0036136428633641113
895,0.0036136428633641113
896,0.0036136428633641113
897,0.0036136428633641113
898,0.0041130644338165856
899,0.0031181356850838574
900,0.0036136428633641113
901,0.0036136428633641113
902,0.0036136428633641113
903,0.0036136428633641113
904,0.0036136428633641113
905,0.0036136428633641113
906,0.003401798406851056
907,0.0020632698537019723
908,0.0036136428633641113
909,0.0036136428633641113
910,0.0036136428633641113
911,0.0036136428633641113
912,0.0036136428633641113
913,0.0036136428633641113
914,0.0038858840742375333
915,0.002136492642622903
916,0.0036136428633641113
917,0.0036136428633641113
918,0.0036136428633641113
919,0.0036136428633641113
920,0.0036136428633641113
921,0.0036136428633641113
922,0.0037907719516588473
923,0.002583697714154913
924,0.0036136428633641113
925,0.0036136428633641113
926,0.0036136428633641113
927,0.0036136428633641113
928,0.0036136428633641113
953,0.0036136428633641113
954,0.0038858840742375333
955,0.0024701885149737133
956,0.0036136428633641113
957,0.0036136428633641113
958,0.0036136428633641113
959,0.0036136428633641113
960,0.0036136428633641113
961,0.0036136428633641113
962,0.0038858840742375333
963,0.002136492642622903
964,0.0036136428633641113
965,0.0036136428633641113
966,0.0036136428633641113
967,0.0036136428633641113
968,0.0036136428633641113
969,0.0036136428633641113
970,0.0038858840742375333
971,0.002583697714154913
972,0.0036136428633641113
973,0.0036136428633641113
974,0.0036136428633641113
975,0.0036136428633641113
976,0.0036136428633641113
977,0.0036136428633641113
978,0.0038858840742375333
979,0.0024701885149737133
980,0.0036136428633641113
981,0.0036136428633641113
982,0.0036136428633641113
983,0.0036136428633641113
984,0.0036136428633641113
985,0.0036136428633641113
986,0.0038858840742375333
987,0.00265724666761696
988,0.0036136428633641113
989,0.0036136428633641113
990,0.0036136428633641113
991,0.0036136428633641113
992,0.0036136428633641113
993,0.0036136428633641113
994,0.0037907719516588473
995,0.002583697714154913
996,0.0036136428633641113
997,0.0036136428633641113
998,0.0036136428633641113
999,0.0036136428633641113
1000,0.0036136428633641113
1001,0.0036136428633641113
1002,0.0038858840742375333
1003,0.0027089309317042845
1004,0.0036136428633641113
1005,0.0036136428633641113
1006,0.0036136428633641113
1007,0.0036136428633641113
1008,0.0036136428633641113
1009,0.0036136428633641113
1010,0.003401798406851056
1011,0.0027089309317042845
1012,0.0036136428633641113
1013,0.0036136428633641113
1014,0.0036136428633641113
1015,0.0036136428633641113
1016,0.0036136428633641113
1017,0.0036136428633641113
1018,0.003401798406851056
1019,0.0027089309317042845
1020,0.0036136428633641113
1021,0.0036136428633641113
1022,0.0036136428633641113
1023,0.0036136428633641113
1024,0.0036136428633641113
1025,0.0036136428633641113
1026,0.003401798406851056
1027,0.0026346978446617855
1028,0.0036136428633641113
1029,0.0036136428633641113
1030,0.0036136428633641113
1031,0.0036136428633641113
1032,0.0036136428633641113
1041,0.0036136428633641113
1042,0.009476915365474358
1043,0.002528014877457274
1044,0.0036136428633641113
1045,0.0036136428633641113
1046,0.0036136428633641113
1047,0.0036136428633641113
1048,0.0036136428633641113
1049,0.0036136428633641113
1050,0.0038858840742375333
1051,0.0024701885149737133
1052,0.0036136428633641113
1053,0.0036136428633641113
1054,0.0036136428633641113
1055,0.0036136428633641113
1056,0.0036136428633641113
1057,0.0036136428633641113
1058,0.0038858840742375333
1059,0.0028473847264057378
1060,0.0036136428633641113
1061,0.0036136428633641113
1062,0.0036136428633641113
1063,0.0036136428633641113
1064,0.0036136428633641113
1065,0.0036136428633641113
1066,0.0038858840742375333
1067,0.002250492171115842
1068,0.0036136428633641113
1069,0.0036136428633641113
1070,0.0036136428633641113
1071,0.0036136428633641113
1072,0.0036136428633641113
1073,0.0036136428633641113
1074,0.0038858840742375333
1075,0.0022314109714329992
1076,0.0036136428633641113
1077,0.0036136428633641113
1078,0.0036136428633641113
1079,0.0036136428633641113
1080,0.0036136428633641113
1081,0.0036136428633641113
1082,0.0030572658046602703
1083,0.0026346978446617855
1084,0.0036136428633641113
1085,0.0036136428633641113
1086,0.0036136428633641113
1087,0.0036136428633641113
1088,0.0036136428633641113
1089,0.0036136428633641113
1090,0.0038858840742375333
1091,0.0027089309317042845
1092,0.0036136428633641113
1093,0.0036136428633641113
1094,0.0036136428633641113
1095,0.0036136428633641113
1096,0.0036136428633641113
1097,0.0036136428633641113
1098,0.003401798406851056
1099,0.0021228450740475454
1100,0.0036136428633641113
1101,0.0036136428633641113
1102,0.0036136428633641113
1103,0.0036136428633641113
1104,0.0036136428633641113
1105,0.0036136428633641113
1106,0.0041130644338165856
1107,0.0035880348954838034
1108,0.0036136428633641113
1109,0.0036136428633641113
1110,0.0036136428633641113
1111,0.0036136428633641113
1112,0.0036136428633641113
1113,0.0036136428633641113
1114,0.0038858840742375333
1115,0.0027693681128059255
1116,0.0036136428633641113
1117,0.0036136428633641113
1118,0.0036136428633641113
1119,0.0036136428633641113
1120,0.0036136428633641113
1145,0.0036136428633641113
1146,0.002969962912052546
1147,0.0027089309317042845
1148,0.0036136428633641113
1149,0.0036136428633641113
1150,0.0036136428633641113
1151,0.0036136428633641113
